0,-0.0001760096414785277,0.0007516037370083915,-0.0005882743277784941,-0.0002167202914659243,0,0,0
20,-5.278006588920615e-006,0.0006609796718398272,-0.0007194731655558396,8.737381821101879e-005,0,0,0
40,-8.583607655164745e-005,0.0004833583134048323,-0.0007645272488137824,0.0003780155274071866,0,0,0
60,0.0004627072711638151,0.0002169931724947906,-0.0007469056593267709,0.000593439244051044,0,0,0
80,-0.0001095564140183629,-8.764411644403771e-005,-0.0006563507655472533,0.0007241610922528172,0,0,0
100,-0.0006762141505392619,-0.0003784003583056035,-0.0004813153943972845,0.0007692306775054293,0,0,0
120,-0.0004353076288171466,-0.0005945826491940348,-0.0002173817830171614,0.0007519920763831737,0,0,0
140,0.0001788875222474899,-0.0007247555831113323,8.710829667364639e-005,0.0006621348136375817,0,0,0
160,0.0007494452610946054,-0.0007694229907893468,0.0003771311798963414,0.0004845110394918497,0,0,0
180,0.000440201397916008,-0.0007517579559825336,0.0005897197196120244,0.0002179800653627268,0,0,0
200,-0.0002848055925674084,-0.0006612090427169717,0.000719532378473052,-8.650490647777609e-005,0,0,0
220,-0.000185344285942807,-0.0004839460732875463,0.0007644957325660663,-0.0003774311960530339,0,0,0
240,0.0002183573880556033,-0.0002180512762297167,0.0007468971636032684,-0.0005933031586271404,0,0,0
260,2.522040317852656e-005,8.603493066699075e-005,0.0006560424050850257,-0.0007240605698972541,0,0,0
280,4.23444121027979e-005,0.0003765460187281363,0.0004777840414965848,-0.0007693444434947083,0,0,0
300,-0.0001012334725573216,0.0005923566082983284,0.0002114974122410389,-0.0007524501063999917,0,0,0
320,-0.0006966502692622183,0.0007232828732335613,-9.169036561259528e-005,-0.0006638709407673095,0,0,0
340,-0.0001218396112559335,0.0007685162929112459,-0.0003817470973139129,-0.0004871956056842635,0,0,0
360,0.001008304584080251,0.0007508807439527552,-0.0005967484743962792,-0.0002213763726344909,0,0,0
